time_s,top_V,top_centered_V,top_normalized,mid_V,mid_centered_V,mid_normalized,bot_V,bot_centered_V,bot_normalized
1.595e-06,0.29172108963,-0.0016639447023350518,-0.15541621652818702,0.30302762217,0.0019711055076700457,0.19206084095948706,-0.14155769162,-0.12214337913761,-2.1293639349411526
1.596e-06,0.30051505938,0.007130025047664967,0.6659605425013482,0.30805274774,0.0069962310776700565,0.681699695473196,-0.14074718748,-0.12133287499761,-2.1152341614157937
1.597e-06,0.31182159192,0.018436557587664937,1.7220163759396123,0.30177134078,0.0007148241176700432,0.06965112757465518,-0.06374929417,-0.04433498168761,-0.7729056763323505
1.598e-06,0.31056531053,0.01718027619766499,1.604676839202262,0.30805274774,0.0069962310776700565,0.681699695473196,-0.06131778176,-0.04190346927761,-0.7305163559306066
1.5989999999999999e-06,0.30177134078,0.00838630644766497,0.7833000801727267,0.30805274774,0.0069962310776700565,0.681699695473196,-0.02808711204,-0.008672799557610002,-0.15119564173955174
1.6e-06,0.28167083848,-0.011714195852335019,-1.0941325132290955,0.29800249659,-0.003054020072329966,-0.2975780145286032,-0.00215097956,0.01726333292239,0.30095711107193795
1.601e-06,0.26408289897,-0.029302135362335058,-2.7368860322221886,0.30554018496,0.0044836682976700515,0.4368802687035322,-0.01998207065,-0.0005677581676100003,-0.009897906660294357
1.602e-06,0.27413315012,-0.019251884212335035,-1.7981697355212751,0.2967462152,-0.0043103014623299685,-0.41998772791343514,0.01486960736,0.03428391984239,0.5976823547558118
1.603e-06,0.28418340127,-0.009201633062335013,-0.8594534388203614,0.2967462152,-0.0043103014623299685,-0.41998772791343514,0.01973263223,0.03914694471239,0.6824609964309655
1.6039999999999998e-06,0.29423365241,0.0008486180776649532,0.07926285694652431,0.30177134078,0.0007148241176700432,0.06965112757465518,0.0091960784,0.02861039088239,0.49877394042696466
1.6049999999999999e-06,0.29800249659,0.0046174622576649615,0.4312814680926141,0.30051505938,-0.0005414572823299602,-0.0527585867845581,-0.00458249198,0.01483182050239,0.25856779049586076
1.606e-06,0.2967462152,0.003361180867664959,0.31394193135525844,0.30428390356,0.003227386897670048,0.3144705543443189,0.02297464877,0.04238896125239,0.7389800901837354
1.607e-06,0.29925877799,0.005873743657664965,0.5486210057639925,0.30930902914,0.00825251247767006,0.8041094098324092,-0.05078122797,-0.03136691548761,-0.5468293006239384
1.608e-06,0.30428390356,0.010898869227664976,1.017979153647438,0.30805274774,0.0069962310776700565,0.681699695473196,-0.01511904581,0.0042952666723899986,0.07488073449185993
1.609e-06,0.28920852684,-0.004176507492335058,-0.39009529093692114,0.30805274774,0.0069962310776700565,0.681699695473196,-0.00052997127,0.01888434121239,0.3292166582969892
1.6099999999999998e-06,0.28543968266,-0.00794535167233501,-0.7421139020830058,0.31056531053,0.009508793867670062,0.9265191232172411,-0.02484509549,-0.005430783007610001,-0.09467654781244868
1.611e-06,0.28920852684,-0.004176507492335058,-0.39009529093692114,0.2967462152,-0.0043103014623299685,-0.41998772791343514,-0.04267618654,-0.023261874057610002,-0.4055315648473484
1.612e-06,0.29046480823,-0.002920226102335055,-0.2727557541995655,0.28795224545,-0.013104271212329988,-1.276855723556021,0.0091960784,0.02861039088239,0.49877394042696466
1.613e-06,0.30177134078,0.00838630644766497,0.7833000801727267,0.28418340127,-0.01687311539232994,-1.6440848646848927,-0.08320139352,-0.06378708103761,-1.1120202407666346
1.614e-06,0.30302762217,0.009642587837664973,0.9006396169100823,0.28041455708,-0.02064195958232995,-2.011314006788151,0.05296330195,0.07237761443238999,1.2617817106220202
1.615e-06,0.29172108963,-0.0016639447023350518,-0.15541621652818702,0.2766457129,-0.024410803762329958,-2.378543147917028,-0.17235684892,-0.15294253643761,-2.66629532855613
1.6159999999999999e-06,0.29172108963,-0.0016639447023350518,-0.15541621652818702,0.28795224545,-0.013104271212329988,-1.276855723556021,0.0091960784,0.02861039088239,0.49877394042696466
1.617e-06,0.28292711987,-0.010457914462335016,-0.9767929764917398,0.31307787332,0.012021356657670013,1.1713385509612808,0.01730111981,0.03671543229239,0.6400716758548883
1.618e-06,0.27413315012,-0.019251884212335035,-1.7981697355212751,0.31433415471,0.013277638047670015,1.2937482643461127,-0.07590685629,-0.056492543807610006,-0.9848522795614028
1.619e-06,0.2779019943,-0.015483040032335027,-1.4461511243751852,0.3168467175,0.01579020083767002,1.5385676920901579,-0.1002219805,-0.08080766801761,-1.4087454854965074
1.62e-06,0.2766457129,-0.01673932143233503,-1.5634906620465638,0.31433415471,0.013277638047670015,1.2937482643461127,0.03270069844,0.05211501092239,0.9085373723137109
1.6209999999999998e-06,0.2766457129,-0.01673932143233503,-1.5634906620465638,0.30805274774,0.0069962310776700565,0.681699695473196,-0.06374929421,-0.04433498172761,-0.7729056770296832
1.6219999999999999e-06,0.29172108963,-0.0016639447023350518,-0.15541621652818702,0.30554018496,0.0044836682976700515,0.4368802687035322,-0.0070140044,0.01240030808239,0.21617846991978362
1.623e-06,0.30428390356,0.010898869227664976,1.017979153647438,0.29423365241,-0.006822864252329974,-0.6648071556574803,0.06268935165,0.08210366413239001,1.4313389932749954
1.624e-06,0.32689696865,0.03351193431766497,3.130090821457994,0.30177134078,0.0007148241176700432,0.06965112757465518,-0.06861231905,-0.049198006567609996,-0.8576843181818374
1.6250000000000001e-06,0.33317837561,0.039793341277664984,3.7167885060787955,0.30805274774,0.0069962310776700565,0.681699695473196,0.03432170674,0.05373601922239,0.9367969197130952
1.626e-06,0.32940953143,0.036024497097664976,3.3647698949327056,0.30554018496,0.0044836682976700515,0.4368802687035322,-0.06618080661,-0.046766494127610005,-0.8152949972570941
1.6269999999999998e-06,0.32312812447,0.029743090137664963,2.7780722103119047,0.30051505938,-0.0005414572823299602,-0.0527585867845581,0.08376245928,0.10317677176239001,1.7987131047599978
1.628e-06,0.30930902914,0.015923994807664987,1.4873373024649061,0.32061556168,0.01955904501767003,1.905796833219035,0.03513221089,0.05454652337239,0.9509266934127875
1.629e-06,0.31182159192,0.018436557587664937,1.7220163759396123,0.31810299889,0.017046482227670023,1.6609774054749897,-0.05402324448,-0.034608931997610004,-0.6033483938537089
1.63e-06,0.31182159192,0.018436557587664937,1.7220163759396123,0.30679646635,0.005739949687670054,0.5592899820883641,0.11456161657,0.13397592905239,2.335644498200642
1.631e-06,0.30679646635,0.013411432017664981,1.2526582280561722,0.30177134078,0.0007148241176700432,0.06965112757465518,-0.02160307892,-0.002188766437610002,-0.03815745353667935
1.632e-06,0.30428390356,0.010898869227664976,1.017979153647438,0.2967462152,-0.0043103014623299685,-0.41998772791343514,-0.12291609637,-0.10350178388761,-1.804379143334895
1.6329999999999999e-06,0.28292711987,-0.010457914462335016,-0.9767929764917398,0.29297737102,-0.008079145642329977,-0.7872168690423121,0.03432170674,0.05373601922239,0.9367969197130952
1.634e-06,0.26785174315,-0.02553329118233505,-2.384867421076099,0.29172108963,-0.00933542703232998,-0.909626582427144,-0.03051862445,-0.011104311967610001,-0.19358496214129575
1.635e-06,0.27287686872,-0.02050816561233504,-1.9155092731926535,0.29046480823,-0.010591708432329983,-1.0320362967863572,-0.0540232445,-0.03460893201761,-0.6033483942023751
1.636e-06,0.27413315012,-0.019251884212335035,-1.7981697355212751,0.30051505938,-0.0005414572823299602,-0.0527585867845581,-0.02889761612,-0.009483303637610001,-0.16532541421891195
1.637e-06,0.28167083848,-0.011714195852335019,-1.0941325132290955,0.30554018496,0.0044836682976700515,0.4368802687035322,-0.06780181491,-0.048387502427609995,-0.8435545446564784
1.6379999999999998e-06,0.29548993381,0.0021048994776649566,0.19660239461790277,0.30930902914,0.00825251247767006,0.8041094098324092,-0.04024467412,-0.020830361637609998,-0.3631422442712712
1.6389999999999999e-06,0.29046480823,-0.002920226102335055,-0.2727557541995655,0.31307787332,0.012021356657670013,1.1713385509612808,0.02783767363,0.047251986112389996,0.8237587316845559
1.64e-06,0.28920852684,-0.004176507492335058,-0.39009529093692114,0.28795224545,-0.013104271212329988,-1.276855723556021,0.04485826058,0.06427257306239001,1.1204839758914293
1.641e-06,0.29046480823,-0.002920226102335055,-0.2727557541995655,0.28418340127,-0.01687311539232994,-1.6440848646848927,0.02540616118,0.044820473662390004,0.7813694105854795
1.642e-06,0.28543968266,-0.00794535167233501,-0.7421139020830058,0.29297737102,-0.008079145642329977,-0.7872168690423121,-0.04267618654,-0.023261874057610002,-0.4055315648473484
