time_s,top_V,top_centered_V,top_normalized,bot_V,bot_centered_V,bot_normalized
6.35937e-08,0.298957283143,-0.008010756823704668,-0.7737675644252434,-0.3960929733585,-0.003615734885929589,-0.3648196016527235
6.375e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.3904397070874,0.0020375313851704324,0.20558238138128646
6.39062e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.3942085512681,-0.0017313127955295715,-0.17468560730468918
6.40625e-08,0.2989572831429,-0.008010756823804699,-0.7737675644349056,-0.3954648326616,-0.002987594189029552,-0.30144160352661914
6.42187e-08,0.2977010017494,-0.00926703821730468,-0.8951131270919538,-0.3935804105712,-0.00110317209862959,-0.11130760917859045
6.437499999999999e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.3954648326616,-0.002987594189029552,-0.30144160352661914
6.45312e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.400489958236,-0.008012719763429543,-0.808465588454705
6.46875e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.4004899582361,-0.008012719763529574,-0.8084655884647978
6.484369999999999e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.3973492547521,-0.004872016279529545,-0.4915755978847407
6.5e-08,0.2914195947815,-0.015548445185204707,-1.501840940415843,-0.391695988481,0.0007812499915704207,0.0788263851492636
6.51562e-08,0.2989572831429,-0.008010756823804699,-0.7737675644349056,-0.3860427222097,0.006434516262870449,0.6492283682034538
6.53125e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.3942085512681,-0.0017313127955295715,-0.17468560730468918
6.54687e-08,0.2977010017494,-0.00926703821730468,-0.8951131270919538,-0.3797613152418,0.01271592323077042,1.2830083493534694
6.5625e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.3967211140551,-0.004243875582529588,-0.42819759974855465
6.57812e-08,0.298957283143,-0.008010756823704668,-0.7737675644252434,-0.3829020187259,0.009575219746670416,0.966118358763325
6.59375e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.382902018726,0.00957521974657044,0.9661183587532377
6.609369999999999e-08,0.2951884389622,-0.011779601004504703,-1.1378042524253742,-0.3866708629066,0.005806375565970412,0.5858503700773494
6.625e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.3954648326616,-0.002987594189029552,-0.30144160352661914
6.64062e-08,0.2951884389622,-0.011779601004504703,-1.1378042524253742,-0.3973492547523,-0.004872016279729552,-0.49157559790492095
6.65625e-08,0.2951884389622,-0.011779601004504703,-1.1378042524253742,-0.4030025210231,-0.010525282550529591,-1.0619775809086633
6.67187e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.4017462396297,-0.009269001157129586,-0.9352215846968207
6.6875e-08,0.2989572831429,-0.008010756823804699,-0.7737675644349056,-0.4004899582361,-0.008012719763529574,-0.8084655884647978
6.70312e-08,0.3014698459301,-0.0054981940366046755,-0.531076439101485,-0.4011180989329,-0.00864086046032958,-0.8718435865808093
