x-axis,1
second,Volt
+22.6562E-09,+303.9824087173E-03
+22.8125E-09,+307.7512528980E-03
+22.9687E-09,+310.2638156852E-03
+23.1250E-09,+311.5200970788E-03
+23.2812E-09,+306.4949715044E-03
+23.4375E-09,+302.7261273237E-03
+23.5937E-09,+303.9824087173E-03
+23.7500E-09,+315.2889412595E-03
+23.9062E-09,+315.2889412595E-03
+24.0625E-09,+315.2889412595E-03
+24.2187E-09,+316.5452226531E-03
+24.3750E-09,+317.8015040467E-03
+24.5312E-09,+314.0326598659E-03
+24.6875E-09,+315.2889412595E-03
+24.8437E-09,+316.5452226531E-03
+25.0000E-09,+317.8015040467E-03
+25.1562E-09,+326.5954738017E-03
+25.3125E-09,+317.8015040467E-03
+25.4687E-09,+315.2889412595E-03
+25.6250E-09,+315.2889412595E-03
+25.7812E-09,+316.5452226531E-03
+25.9375E-09,+314.0326598659E-03
+26.0937E-09,+317.8015040466E-03
+26.2500E-09,+315.2889412595E-03
+26.4062E-09,+311.5200970788E-03
+26.5625E-09,+314.0326598659E-03
+26.7187E-09,+315.2889412595E-03
+26.8750E-09,+316.5452226531E-03
+27.0312E-09,+310.2638156852E-03
+27.1875E-09,+311.5200970788E-03
+27.3437E-09,+314.0326598659E-03
+27.5000E-09,+315.2889412595E-03
+27.6562E-09,+307.7512528980E-03
+27.8125E-09,+309.0075342916E-03
+27.9687E-09,+316.5452226531E-03
+28.1250E-09,+315.2889412595E-03
+28.2812E-09,+316.5452226531E-03
+28.4375E-09,+320.3140668338E-03
+28.5937E-09,+319.0577854402E-03
+28.7500E-09,+321.5703482274E-03
+28.9062E-09,+326.5954738017E-03
+29.0625E-09,+330.3643179824E-03
+29.2187E-09,+326.5954738017E-03
+29.3750E-09,+324.0829110146E-03
+29.5312E-09,+321.5703482274E-03
+29.6875E-09,+324.0829110146E-03
+29.8437E-09,+321.5703482274E-03
+30.0000E-09,+319.0577854402E-03
+30.1562E-09,+310.2638156852E-03
+30.3125E-09,+312.7763784723E-03
+30.4687E-09,+310.2638156852E-03
+30.6250E-09,+311.5200970788E-03
+30.7812E-09,+314.0326598659E-03
+30.9375E-09,+310.2638156852E-03
+31.0937E-09,+311.5200970788E-03
+31.2500E-09,+306.4949715045E-03
+31.4062E-09,+307.7512528980E-03
+31.5625E-09,+310.2638156852E-03
+31.7187E-09,+303.9824087173E-03
+31.8750E-09,+312.7763784723E-03
+32.0312E-09,+310.2638156852E-03
+32.1875E-09,+316.5452226531E-03
+32.3437E-09,+312.7763784723E-03
+32.5000E-09,+312.7763784723E-03
+32.6562E-09,+317.8015040466E-03
+32.8125E-09,+314.0326598659E-03
+32.9687E-09,+311.5200970788E-03
+33.1250E-09,+312.7763784723E-03
+33.2812E-09,+315.2889412595E-03
+33.4375E-09,+312.7763784723E-03
+33.5937E-09,+312.7763784723E-03
+33.7500E-09,+314.0326598659E-03
+33.9062E-09,+311.5200970788E-03
+34.0625E-09,+303.9824087173E-03
+34.2187E-09,+306.4949715044E-03
+34.3750E-09,+311.5200970787E-03
+34.5312E-09,+301.4698459301E-03
+34.6875E-09,+306.4949715044E-03
+34.8437E-09,+298.9572831430E-03
+35.0000E-09,+297.7010017494E-03
+35.1562E-09,+301.4698459301E-03
+35.3125E-09,+295.1884389622E-03
+35.4687E-09,+292.6758761751E-03
+35.6250E-09,+291.4195947815E-03
+35.7812E-09,+290.1633133879E-03
+35.9375E-09,+288.9070319943E-03
+36.0937E-09,+293.9321575686E-03
+36.2500E-09,+287.6507506008E-03
+36.4062E-09,+286.3944692072E-03
+36.5625E-09,+288.9070319943E-03
+36.7187E-09,+285.1381878136E-03
+36.8750E-09,+290.1633133879E-03
+37.0312E-09,+286.3944692072E-03
+37.1875E-09,+285.1381878136E-03
+37.3437E-09,+283.8819064200E-03
+37.5000E-09,+283.8819064200E-03
+37.6562E-09,+281.3693436328E-03
+37.8125E-09,+283.8819064200E-03
+37.9687E-09,+287.6507506007E-03
+38.1250E-09,+286.3944692072E-03
+38.2812E-09,+283.8819064200E-03
+38.4375E-09,+280.1130622393E-03
+38.5937E-09,+285.1381878136E-03
+38.7500E-09,+285.1381878136E-03
+38.9062E-09,+291.4195947815E-03
+39.0625E-09,+297.7010017494E-03
+39.2187E-09,+292.6758761751E-03
+39.3750E-09,+293.9321575686E-03
+39.5312E-09,+295.1884389622E-03
+39.6875E-09,+302.7261273237E-03
+39.8437E-09,+301.4698459301E-03
+40.0000E-09,+306.4949715044E-03
+40.1562E-09,+314.0326598659E-03
+40.3125E-09,+316.5452226531E-03
+40.4687E-09,+309.0075342916E-03
+40.6250E-09,+307.7512528980E-03
+40.7812E-09,+314.0326598659E-03
+40.9375E-09,+314.0326598659E-03
+41.0937E-09,+319.0577854402E-03
+41.2500E-09,+321.5703482274E-03
+41.4062E-09,+320.3140668338E-03
+41.5625E-09,+319.0577854402E-03
+41.7187E-09,+314.0326598659E-03
+41.8750E-09,+320.3140668338E-03
+42.0312E-09,+316.5452226531E-03
+42.1875E-09,+314.0326598659E-03
+42.3437E-09,+312.7763784723E-03
+42.5000E-09,+315.2889412595E-03
+42.6562E-09,+315.2889412595E-03
+42.8125E-09,+312.7763784723E-03
+42.9687E-09,+316.5452226531E-03
+43.1250E-09,+311.5200970788E-03
+43.2812E-09,+312.7763784723E-03
+43.4375E-09,+319.0577854402E-03
+43.5937E-09,+321.5703482274E-03
+43.7500E-09,+316.5452226531E-03
+43.9062E-09,+314.0326598659E-03
+44.0625E-09,+310.2638156852E-03
+44.2187E-09,+310.2638156852E-03
+44.3750E-09,+314.0326598659E-03
+44.5312E-09,+316.5452226531E-03
+44.6875E-09,+319.0577854402E-03
+44.8437E-09,+314.0326598659E-03
+45.0000E-09,+312.7763784723E-03
+45.1562E-09,+311.5200970788E-03
+45.3125E-09,+312.7763784723E-03
+45.4687E-09,+303.9824087173E-03
+45.6250E-09,+309.0075342916E-03
+45.7812E-09,+312.7763784723E-03
+45.9375E-09,+307.7512528980E-03
+46.0937E-09,+311.5200970787E-03
+46.2500E-09,+309.0075342916E-03
+46.4062E-09,+307.7512528980E-03
+46.5625E-09,+306.4949715044E-03
+46.7187E-09,+297.7010017494E-03
+46.8750E-09,+295.1884389622E-03
+47.0312E-09,+301.4698459301E-03
+47.1875E-09,+310.2638156851E-03
+47.3437E-09,+311.5200970788E-03
+47.5000E-09,+312.7763784723E-03
+47.6562E-09,+316.5452226531E-03
+47.8125E-09,+314.0326598659E-03
+47.9687E-09,+314.0326598659E-03
+48.1250E-09,+315.2889412595E-03
+48.2812E-09,+312.7763784723E-03
+48.4375E-09,+311.5200970788E-03
+48.5937E-09,+311.5200970788E-03
+48.7500E-09,+311.5200970788E-03
+48.9062E-09,+310.2638156852E-03
+49.0625E-09,+311.5200970788E-03
+49.2187E-09,+310.2638156852E-03
+49.3750E-09,+312.7763784723E-03
+49.5312E-09,+312.7763784723E-03
+49.6875E-09,+316.5452226531E-03
+49.8437E-09,+315.2889412595E-03
