pc_time_s,idx,teensy_t_us,raw1,raw2,raw3,raw4,raw5,idx_jump,missing_frames,time_s,voltage1,voltage2,voltage3,voltage4,voltage5
2.3728059999999997,2374,2373998,2914,3473,3459,3477,3197,1,0,2.373998,2.348278388278388,2.7987545787545787,2.7874725274725276,2.801978021978022,2.5763369963369964
2.373581,2375,2374998,3102,3420,3438,3444,3048,1,0,2.374998,2.4997802197802197,2.756043956043956,2.7705494505494506,2.7753846153846156,2.456263736263736
2.37436,2376,2375998,3191,3386,3426,3422,2921,1,0,2.375998,2.5715018315018314,2.7286446886446885,2.760879120879121,2.7576556776556775,2.3539194139194137
2.375364,2377,2376998,3244,3360,3418,3410,2810,1,0,2.376998,2.614212454212454,2.707692307692308,2.7544322344322345,2.747985347985348,2.2644688644688644
2.37637,2378,2377998,3174,3401,3437,3443,2949,1,0,2.377998,2.557802197802198,2.740732600732601,2.7697435897435896,2.7745787545787546,2.3764835164835163
2.377342,2379,2378998,3021,3457,3459,3474,3132,1,0,2.378998,2.4345054945054945,2.7858608058608056,2.7874725274725276,2.7995604395604397,2.523956043956044
2.378361,2380,2379998,2892,3486,3469,3492,3219,1,0,2.379998,2.3305494505494506,2.809230769230769,2.7955311355311356,2.814065934065934,2.594065934065934
2.379333,2381,2380998,2779,3504,3478,3501,3269,1,0,2.380998,2.2394871794871793,2.8237362637362637,2.8027838827838827,2.8213186813186812,2.634358974358974
2.380386,2382,2381998,2915,3473,3460,3478,3197,1,0,2.381998,2.349084249084249,2.7987545787545787,2.788278388278388,2.8027838827838827,2.5763369963369964
2.381325,2383,2382998,3100,3420,3438,3444,3049,1,0,2.382998,2.498168498168498,2.756043956043956,2.7705494505494506,2.7753846153846156,2.457069597069597
2.382322,2384,2383998,3191,3386,3427,3424,2922,1,0,2.383998,2.5715018315018314,2.7286446886446885,2.7616849816849816,2.759267399267399,2.3547252747252747
2.383323,2385,2384998,3243,3359,3417,3409,2809,1,0,2.384998,2.6134065934065935,2.706886446886447,2.7536263736263735,2.747179487179487,2.263663003663004
2.384322,2386,2385998,3175,3401,3437,3438,2950,1,0,2.385998,2.5586080586080584,2.740732600732601,2.7697435897435896,2.7705494505494506,2.3772893772893773
2.385348,2387,2386998,3020,3459,3459,3474,3131,1,0,2.386998,2.4336996336996335,2.7874725274725276,2.7874725274725276,2.7995604395604397,2.5231501831501832
2.386766,2388,2387998,2893,3485,3469,3492,3218,1,0,2.387998,2.331355311355311,2.808424908424908,2.7955311355311356,2.814065934065934,2.5932600732600735
2.387352,2389,2388998,2779,3503,3477,3502,3268,1,0,2.388998,2.2394871794871793,2.8229304029304028,2.801978021978022,2.8221245421245422,2.6335531135531136
2.388326,2390,2389998,2915,3473,3460,3478,3196,1,0,2.389998,2.349084249084249,2.7987545787545787,2.788278388278388,2.8027838827838827,2.5755311355311354
2.38933,2391,2390998,3102,3420,3439,3443,3047,1,0,2.390998,2.4997802197802197,2.756043956043956,2.7713553113553115,2.7745787545787546,2.4554578754578755
2.390368,2392,2391998,3191,3385,3426,3426,2922,1,0,2.391998,2.5715018315018314,2.727838827838828,2.760879120879121,2.760879120879121,2.3547252747252747
2.391355,2393,2392998,3244,3360,3417,3409,2808,1,0,2.392998,2.614212454212454,2.707692307692308,2.7536263736263735,2.747179487179487,2.262857142857143
2.392328,2394,2393998,3175,3401,3436,3438,2950,1,0,2.393998,2.5586080586080584,2.740732600732601,2.768937728937729,2.7705494505494506,2.3772893772893773
2.393322,2395,2394998,3020,3457,3458,3474,3132,1,0,2.394998,2.4336996336996335,2.7858608058608056,2.7866666666666666,2.7995604395604397,2.523956043956044
2.3943339999999997,2396,2395998,2891,3485,3469,3491,3218,1,0,2.395998,2.3297435897435896,2.808424908424908,2.7955311355311356,2.813260073260073,2.5932600732600735
2.395475,2397,2396998,2779,3504,3477,3498,3269,1,0,2.396998,2.2394871794871793,2.8237362637362637,2.801978021978022,2.8189010989010987,2.634358974358974
2.396369,2398,2397998,2914,3472,3463,3478,3194,1,0,2.397998,2.348278388278388,2.797948717948718,2.7906959706959706,2.8027838827838827,2.573919413919414
2.397333,2399,2398998,3102,3421,3438,3451,3047,1,0,2.398998,2.4997802197802197,2.756849816849817,2.7705494505494506,2.781025641025641,2.4554578754578755
2.398321,2400,2399998,3193,3385,3425,3422,2920,1,0,2.399998,2.573113553113553,2.727838827838828,2.76007326007326,2.7576556776556775,2.353113553113553
2.39932,2401,2400998,3241,3360,3418,3401,2809,1,0,2.400998,2.6117948717948716,2.707692307692308,2.7544322344322345,2.740732600732601,2.263663003663004
2.400321,2402,2401998,3176,3401,3438,3438,2956,1,0,2.401998,2.5594139194139194,2.740732600732601,2.7705494505494506,2.7705494505494506,2.3821245421245423
2.401952,2403,2402998,3022,3458,3459,3474,3129,1,0,2.402998,2.4353113553113555,2.7866666666666666,2.7874725274725276,2.7995604395604397,2.5215384615384617
2.402318,2404,2403998,2893,3486,3469,3490,3218,1,0,2.403998,2.331355311355311,2.809230769230769,2.7955311355311356,2.8124542124542122,2.5932600732600735
2.403355,2405,2404998,2778,3505,3476,3502,3268,1,0,2.404998,2.238681318681319,2.8245421245421247,2.801172161172161,2.8221245421245422,2.6335531135531136
2.404351,2406,2405998,2916,3473,3459,3478,3197,1,0,2.405998,2.3498901098901097,2.7987545787545787,2.7874725274725276,2.8027838827838827,2.5763369963369964
2.405362,2407,2406998,3104,3421,3436,3444,3048,1,0,2.406998,2.501391941391941,2.756849816849817,2.768937728937729,2.7753846153846156,2.456263736263736
2.406352,2408,2407998,3192,3385,3426,3422,2922,1,0,2.407998,2.5723076923076924,2.727838827838828,2.760879120879121,2.7576556776556775,2.3547252747252747
2.407326,2409,2408998,3244,3360,3417,3409,2808,1,0,2.408998,2.614212454212454,2.707692307692308,2.7536263736263735,2.747179487179487,2.262857142857143
2.408329,2410,2409998,3175,3401,3437,3440,2950,1,0,2.409998,2.5586080586080584,2.740732600732601,2.7697435897435896,2.772161172161172,2.3772893772893773
2.409351,2411,2410998,3020,3458,3459,3476,3131,1,0,2.410998,2.4336996336996335,2.7866666666666666,2.7874725274725276,2.801172161172161,2.5231501831501832
2.410322,2412,2411998,2894,3485,3470,3492,3218,1,0,2.411998,2.332161172161172,2.808424908424908,2.796336996336996,2.814065934065934,2.5932600732600735
2.411456,2413,2412998,2780,3502,3476,3502,3268,1,0,2.412998,2.2402930402930403,2.8221245421245422,2.801172161172161,2.8221245421245422,2.6335531135531136
2.412362,2414,2413998,2915,3473,3460,3477,3195,1,0,2.413998,2.349084249084249,2.7987545787545787,2.788278388278388,2.801978021978022,2.574725274725275
2.413352,2415,2414998,3102,3421,3438,3443,3048,1,0,2.414998,2.4997802197802197,2.756849816849817,2.7705494505494506,2.7745787545787546,2.456263736263736
2.414326,2416,2415998,3190,3387,3426,3424,2921,1,0,2.415998,2.570695970695971,2.7294505494505494,2.760879120879121,2.759267399267399,2.3539194139194137
2.415348,2417,2416998,3243,3360,3418,3408,2810,1,0,2.416998,2.6134065934065935,2.707692307692308,2.7544322344322345,2.7463736263736265,2.2644688644688644
2.416352,2418,2417998,3174,3401,3444,3439,2949,1,0,2.417998,2.557802197802198,2.740732600732601,2.7753846153846156,2.7713553113553115,2.3764835164835163
2.417319,2419,2418998,3020,3457,3459,3474,3137,1,0,2.418998,2.4336996336996335,2.7858608058608056,2.7874725274725276,2.7995604395604397,2.527985347985348
2.4183719999999997,2420,2419998,2893,3485,3469,3492,3216,1,0,2.419998,2.331355311355311,2.808424908424908,2.7955311355311356,2.814065934065934,2.5916483516483515
2.419358,2421,2420998,2778,3504,3477,3502,3268,1,0,2.420998,2.238681318681319,2.8237362637362637,2.801978021978022,2.8221245421245422,2.6335531135531136
2.420413,2422,2421998,2914,3473,3460,3478,3196,1,0,2.421998,2.348278388278388,2.7987545787545787,2.788278388278388,2.8027838827838827,2.5755311355311354
2.421382,2423,2422998,3105,3421,3438,3444,3048,1,0,2.422998,2.502197802197802,2.756849816849817,2.7705494505494506,2.7753846153846156,2.456263736263736
2.422342,2424,2423998,3191,3385,3426,3422,2923,1,0,2.423998,2.5715018315018314,2.727838827838828,2.760879120879121,2.7576556776556775,2.3555311355311357
2.423334,2425,2424998,3244,3360,3417,3409,2808,1,0,2.424998,2.614212454212454,2.707692307692308,2.7536263736263735,2.747179487179487,2.262857142857143
2.42433,2426,2425998,3179,3402,3437,3440,2950,1,0,2.425998,2.561831501831502,2.7415384615384615,2.7697435897435896,2.772161172161172,2.3772893772893773
2.425327,2427,2426998,3021,3457,3459,3473,3130,1,0,2.426998,2.4345054945054945,2.7858608058608056,2.7874725274725276,2.7987545787545787,2.5223443223443223
2.426856,2428,2427998,2892,3486,3469,3492,3217,1,0,2.427998,2.3305494505494506,2.809230769230769,2.7955311355311356,2.814065934065934,2.5924542124542125
2.427351,2429,2428998,2778,3502,3477,3502,3269,1,0,2.428998,2.238681318681319,2.8221245421245422,2.801978021978022,2.8221245421245422,2.634358974358974
2.428365,2430,2429998,2913,3473,3459,3478,3196,1,0,2.429998,2.3474725274725277,2.7987545787545787,2.7874725274725276,2.8027838827838827,2.5755311355311354
2.429321,2431,2430998,3104,3421,3437,3445,3048,1,0,2.430998,2.501391941391941,2.756849816849817,2.7697435897435896,2.776190476190476,2.456263736263736
2.43032,2432,2431998,3190,3387,3426,3424,2921,1,0,2.431998,2.570695970695971,2.7294505494505494,2.760879120879121,2.759267399267399,2.3539194139194137
2.431321,2433,2432998,3244,3360,3418,3410,2808,1,0,2.432998,2.614212454212454,2.707692307692308,2.7544322344322345,2.747985347985348,2.262857142857143
2.432335,2434,2433998,3174,3402,3437,3438,2948,1,0,2.433998,2.557802197802198,2.7415384615384615,2.7697435897435896,2.7705494505494506,2.3756776556776558
2.43332,2435,2434998,3021,3458,3459,3473,3131,1,0,2.434998,2.4345054945054945,2.7866666666666666,2.7874725274725276,2.7987545787545787,2.5231501831501832
2.434322,2436,2435998,2892,3485,3469,3492,3218,1,0,2.435998,2.3305494505494506,2.808424908424908,2.7955311355311356,2.814065934065934,2.5932600732600735
2.435319,2437,2436998,2778,3504,3476,3501,3269,1,0,2.436998,2.238681318681319,2.8237362637362637,2.801172161172161,2.8213186813186812,2.634358974358974
2.4365769999999998,2438,2437998,2914,3474,3460,3478,3196,1,0,2.437998,2.348278388278388,2.7995604395604397,2.788278388278388,2.8027838827838827,2.5755311355311354
2.437389,2439,2438998,3102,3419,3437,3445,3047,1,0,2.438998,2.4997802197802197,2.755238095238095,2.7697435897435896,2.776190476190476,2.4554578754578755
2.438322,2440,2439998,3190,3386,3426,3422,2921,1,0,2.439998,2.570695970695971,2.7286446886446885,2.760879120879121,2.7576556776556775,2.3539194139194137
2.439351,2441,2440998,3243,3360,3417,3408,2808,1,0,2.440998,2.6134065934065935,2.707692307692308,2.7536263736263735,2.7463736263736265,2.262857142857143
2.44035,2442,2441998,3176,3400,3437,3440,2950,1,0,2.441998,2.5594139194139194,2.73992673992674,2.7697435897435896,2.772161172161172,2.3772893772893773
2.4413329999999998,2443,2442998,3022,3458,3458,3474,3134,1,0,2.442998,2.4353113553113555,2.7866666666666666,2.7866666666666666,2.7995604395604397,2.5255677655677657
2.442657,2444,2443998,2893,3485,3470,3492,3218,1,0,2.443998,2.331355311355311,2.808424908424908,2.796336996336996,2.814065934065934,2.5932600732600735
2.4433599999999998,2445,2444998,2778,3504,3476,3502,3268,1,0,2.444998,2.238681318681319,2.8237362637362637,2.801172161172161,2.8221245421245422,2.6335531135531136
2.4443259999999998,2446,2445998,2915,3474,3460,3478,3196,1,0,2.445998,2.349084249084249,2.7995604395604397,2.788278388278388,2.8027838827838827,2.5755311355311354
2.445355,2447,2446998,3102,3421,3438,3444,3048,1,0,2.446998,2.4997802197802197,2.756849816849817,2.7705494505494506,2.7753846153846156,2.456263736263736
2.4463909999999998,2448,2447998,3191,3385,3426,3422,2922,1,0,2.447998,2.5715018315018314,2.727838827838828,2.760879120879121,2.7576556776556775,2.3547252747252747
2.4474299999999998,2449,2448998,3243,3360,3418,3409,2808,1,0,2.448998,2.6134065934065935,2.707692307692308,2.7544322344322345,2.747179487179487,2.262857142857143
2.448362,2450,2449998,3176,3402,3437,3440,2950,1,0,2.449998,2.5594139194139194,2.7415384615384615,2.7697435897435896,2.772161172161172,2.3772893772893773
2.449356,2451,2450998,3020,3457,3459,3473,3132,1,0,2.450998,2.4336996336996335,2.7858608058608056,2.7874725274725276,2.7987545787545787,2.523956043956044
2.45036,2452,2451998,2893,3485,3469,3492,3218,1,0,2.451998,2.331355311355311,2.808424908424908,2.7955311355311356,2.814065934065934,2.5932600732600735
2.451475,2453,2452998,2779,3503,3476,3501,3268,1,0,2.452998,2.2394871794871793,2.8229304029304028,2.801172161172161,2.8213186813186812,2.6335531135531136
2.452337,2454,2453998,2921,3474,3459,3478,3196,1,0,2.453998,2.3539194139194137,2.7995604395604397,2.7874725274725276,2.8027838827838827,2.5755311355311354
2.453356,2455,2454998,3104,3421,3438,3444,3048,1,0,2.454998,2.501391941391941,2.756849816849817,2.7705494505494506,2.7753846153846156,2.456263736263736
2.454374,2456,2455998,3191,3385,3426,3424,2922,1,0,2.455998,2.5715018315018314,2.727838827838828,2.760879120879121,2.759267399267399,2.3547252747252747
2.4553439999999997,2457,2456998,3244,3359,3417,3409,2809,1,0,2.456998,2.614212454212454,2.706886446886447,2.7536263736263735,2.747179487179487,2.263663003663004
2.456357,2458,2457998,3175,3401,3437,3439,2948,1,0,2.457998,2.5586080586080584,2.740732600732601,2.7697435897435896,2.7713553113553115,2.3756776556776558
2.457328,2459,2458998,3022,3457,3459,3474,3130,1,0,2.458998,2.4353113553113555,2.7858608058608056,2.7874725274725276,2.7995604395604397,2.5223443223443223
2.458326,2460,2459998,2893,3486,3469,3491,3218,1,0,2.459998,2.331355311355311,2.809230769230769,2.7955311355311356,2.813260073260073,2.5932600732600735
2.459324,2461,2460998,2779,3502,3476,3502,3268,1,0,2.460998,2.2394871794871793,2.8221245421245422,2.801172161172161,2.8221245421245422,2.6335531135531136
2.460355,2462,2461998,2919,3474,3459,3478,3193,1,0,2.461998,2.352307692307692,2.7995604395604397,2.7874725274725276,2.8027838827838827,2.573113553113553
2.461359,2463,2462998,3102,3420,3438,3444,3048,1,0,2.462998,2.4997802197802197,2.756043956043956,2.7705494505494506,2.7753846153846156,2.456263736263736
2.462354,2464,2463998,3191,3386,3426,3422,2922,1,0,2.463998,2.5715018315018314,2.7286446886446885,2.760879120879121,2.7576556776556775,2.3547252747252747
2.463361,2465,2464998,3244,3362,3417,3408,2808,1,0,2.464998,2.614212454212454,2.7093040293040294,2.7536263736263735,2.7463736263736265,2.262857142857143
2.464326,2466,2465998,3174,3401,3437,3438,2949,1,0,2.465998,2.557802197802198,2.740732600732601,2.7697435897435896,2.7705494505494506,2.3764835164835163
2.46536,2467,2466998,3021,3459,3459,3475,3131,1,0,2.466998,2.4345054945054945,2.7874725274725276,2.7874725274725276,2.8003663003663,2.5231501831501832
2.466454,2468,2467998,2892,3485,3470,3491,3219,1,0,2.467998,2.3305494505494506,2.808424908424908,2.796336996336996,2.813260073260073,2.594065934065934
2.467515,2469,2468998,2777,3502,3475,3502,3269,1,0,2.468998,2.237875457875458,2.8221245421245422,2.8003663003663,2.8221245421245422,2.634358974358974
2.468365,2470,2469998,2915,3473,3459,3478,3196,1,0,2.469998,2.349084249084249,2.7987545787545787,2.7874725274725276,2.8027838827838827,2.5755311355311354
2.46934,2471,2470998,3100,3419,3438,3445,3049,1,0,2.470998,2.498168498168498,2.755238095238095,2.7705494505494506,2.776190476190476,2.457069597069597
2.481775,2472,2471998,3191,3385,3425,3424,2924,1,0,2.471998,2.5715018315018314,2.727838827838828,2.76007326007326,2.759267399267399,2.3563369963369962
2.482122,2473,2472998,3243,3359,3417,3409,2808,1,0,2.472998,2.6134065934065935,2.706886446886447,2.7536263736263735,2.747179487179487,2.262857142857143
2.482409,2474,2473998,3174,3402,3437,3438,2948,1,0,2.473998,2.557802197802198,2.7415384615384615,2.7697435897435896,2.7705494505494506,2.3756776556776558
2.482631,2475,2474998,3020,3458,3459,3474,3131,1,0,2.474998,2.4336996336996335,2.7866666666666666,2.7874725274725276,2.7995604395604397,2.5231501831501832
2.482852,2476,2475998,2893,3482,3469,3492,3218,1,0,2.475998,2.331355311355311,2.806007326007326,2.7955311355311356,2.814065934065934,2.5932600732600735
2.483072,2477,2476998,2778,3504,3477,3502,3270,1,0,2.476998,2.238681318681319,2.8237362637362637,2.801978021978022,2.8221245421245422,2.635164835164835
2.483292,2478,2477998,2907,3473,3460,3478,3197,1,0,2.477998,2.3426373626373627,2.7987545787545787,2.788278388278388,2.8027838827838827,2.5763369963369964
2.483518,2479,2478998,3102,3420,3437,3444,3048,1,0,2.478998,2.4997802197802197,2.756043956043956,2.7697435897435896,2.7753846153846156,2.456263736263736
2.483734,2480,2479998,3191,3382,3425,3423,2921,1,0,2.479998,2.5715018315018314,2.7254212454212454,2.76007326007326,2.7584615384615385,2.3539194139194137
2.483951,2481,2480998,3236,3360,3417,3409,2809,1,0,2.480998,2.6077655677655676,2.707692307692308,2.7536263736263735,2.747179487179487,2.263663003663004
2.484165,2482,2481998,3174,3401,3437,3438,2957,1,0,2.481998,2.557802197802198,2.740732600732601,2.7697435897435896,2.7705494505494506,2.382930402930403
2.48439,2483,2482998,3020,3457,3459,3474,3129,1,0,2.482998,2.4336996336996335,2.7858608058608056,2.7874725274725276,2.7995604395604397,2.5215384615384617
2.484601,2484,2483998,2893,3485,3469,3492,3218,1,0,2.483998,2.331355311355311,2.808424908424908,2.7955311355311356,2.814065934065934,2.5932600732600735
2.4848149999999998,2485,2484998,2779,3502,3475,3501,3268,1,0,2.484998,2.2394871794871793,2.8221245421245422,2.8003663003663,2.8213186813186812,2.6335531135531136
2.485029,2486,2485998,2915,3473,3459,3478,3197,1,0,2.485998,2.349084249084249,2.7987545787545787,2.7874725274725276,2.8027838827838827,2.5763369963369964
2.485328,2487,2486998,3102,3421,3438,3444,3048,1,0,2.486998,2.4997802197802197,2.756849816849817,2.7705494505494506,2.7753846153846156,2.456263736263736
2.486371,2488,2487998,3191,3384,3426,3422,2923,1,0,2.487998,2.5715018315018314,2.727032967032967,2.760879120879121,2.7576556776556775,2.3555311355311357
2.487997,2489,2488998,3244,3360,3417,3410,2810,1,0,2.488998,2.614212454212454,2.707692307692308,2.7536263736263735,2.747985347985348,2.2644688644688644
2.488387,2490,2489998,3174,3401,3437,3439,2951,1,0,2.489998,2.557802197802198,2.740732600732601,2.7697435897435896,2.7713553113553115,2.3780952380952383
2.489431,2491,2490998,3020,3458,3459,3475,3132,1,0,2.490998,2.4336996336996335,2.7866666666666666,2.7874725274725276,2.8003663003663,2.523956043956044
2.4903619999999997,2492,2491998,2892,3485,3469,3492,3218,1,0,2.491998,2.3305494505494506,2.808424908424908,2.7955311355311356,2.814065934065934,2.5932600732600735
2.491358,2493,2492998,2778,3502,3485,3502,3269,1,0,2.492998,2.238681318681319,2.8221245421245422,2.808424908424908,2.8221245421245422,2.634358974358974
2.492363,2494,2493998,2913,3473,3459,3478,3195,1,0,2.493998,2.3474725274725277,2.7987545787545787,2.7874725274725276,2.8027838827838827,2.574725274725275
2.493356,2495,2494998,3114,3421,3438,3444,3048,1,0,2.494998,2.5094505494505492,2.756849816849817,2.7705494505494506,2.7753846153846156,2.456263736263736
2.494347,2496,2495998,3191,3385,3426,3419,2921,1,0,2.495998,2.5715018315018314,2.727838827838828,2.760879120879121,2.755238095238095,2.3539194139194137
2.4953659999999998,2497,2496998,3244,3360,3416,3409,2809,1,0,2.496998,2.614212454212454,2.707692307692308,2.752820512820513,2.747179487179487,2.263663003663004
2.4963889999999997,2498,2497998,3174,3402,3435,3438,2949,1,0,2.497998,2.557802197802198,2.7415384615384615,2.768131868131868,2.7705494505494506,2.3764835164835163
2.497371,2499,2498998,3021,3458,3459,3474,3131,1,0,2.498998,2.4345054945054945,2.7866666666666666,2.7874725274725276,2.7995604395604397,2.5231501831501832
2.504489,2500,2499998,2893,3486,3469,3491,3217,1,0,2.499998,2.331355311355311,2.809230769230769,2.7955311355311356,2.813260073260073,2.5924542124542125
2.504758,2501,2500998,2779,3504,3479,3502,3270,1,0,2.500998,2.2394871794871793,2.8237362637362637,2.8035897435897437,2.8221245421245422,2.635164835164835
2.5049829999999997,2502,2501998,2914,3473,3460,3478,3196,1,0,2.501998,2.348278388278388,2.7987545787545787,2.788278388278388,2.8027838827838827,2.5755311355311354
2.50521,2503,2502998,3102,3420,3436,3444,3049,1,0,2.502998,2.4997802197802197,2.756043956043956,2.768937728937729,2.7753846153846156,2.457069597069597
2.505427,2504,2503998,3191,3385,3426,3422,2921,1,0,2.503998,2.5715018315018314,2.727838827838828,2.760879120879121,2.7576556776556775,2.3539194139194137
2.505643,2505,2504998,3242,3358,3416,3409,2807,1,0,2.504998,2.6126007326007326,2.706080586080586,2.752820512820513,2.747179487179487,2.262051282051282
2.505861,2506,2505998,3168,3401,3436,3440,2949,1,0,2.505998,2.552967032967033,2.740732600732601,2.768937728937729,2.772161172161172,2.3764835164835163
2.506079,2507,2506998,3020,3457,3459,3474,3134,1,0,2.506998,2.4336996336996335,2.7858608058608056,2.7874725274725276,2.7995604395604397,2.5255677655677657
2.50637,2508,2507998,2892,3485,3469,3491,3218,1,0,2.507998,2.3305494505494506,2.808424908424908,2.7955311355311356,2.813260073260073,2.5932600732600735
2.507357,2509,2508998,2778,3504,3477,3502,3269,1,0,2.508998,2.238681318681319,2.8237362637362637,2.801978021978022,2.8221245421245422,2.634358974358974
2.508368,2510,2509998,2913,3473,3462,3472,3198,1,0,2.509998,2.3474725274725277,2.7987545787545787,2.78989010989011,2.797948717948718,2.577142857142857
2.509389,2511,2510998,3103,3419,3437,3443,3048,1,0,2.510998,2.5005860805860807,2.755238095238095,2.7697435897435896,2.7745787545787546,2.456263736263736
2.510361,2512,2511998,3190,3385,3425,3424,2923,1,0,2.511998,2.570695970695971,2.727838827838828,2.76007326007326,2.759267399267399,2.3555311355311357
2.511388,2513,2512998,3245,3361,3417,3409,2809,1,0,2.512998,2.615018315018315,2.7084981684981684,2.7536263736263735,2.747179487179487,2.263663003663004
2.512353,2514,2513998,3175,3401,3437,3440,2949,1,0,2.513998,2.5586080586080584,2.740732600732601,2.7697435897435896,2.772161172161172,2.3764835164835163
2.513413,2515,2514998,3021,3457,3458,3474,3131,1,0,2.514998,2.4345054945054945,2.7858608058608056,2.7866666666666666,2.7995604395604397,2.5231501831501832
2.514366,2516,2515998,2892,3486,3469,3491,3217,1,0,2.515998,2.3305494505494506,2.809230769230769,2.7955311355311356,2.813260073260073,2.5924542124542125
2.51536,2517,2516998,2777,3502,3476,3502,3268,1,0,2.516998,2.237875457875458,2.8221245421245422,2.801172161172161,2.8221245421245422,2.6335531135531136
2.516365,2518,2517998,2915,3474,3460,3478,3196,1,0,2.517998,2.349084249084249,2.7995604395604397,2.788278388278388,2.8027838827838827,2.5755311355311354
2.517341,2519,2518998,3104,3421,3437,3444,3048,1,0,2.518998,2.501391941391941,2.756849816849817,2.7697435897435896,2.7753846153846156,2.456263736263736
2.5183429999999998,2520,2519998,3189,3386,3426,3423,2921,1,0,2.519998,2.56989010989011,2.7286446886446885,2.760879120879121,2.7584615384615385,2.3539194139194137
2.51986,2521,2520998,3244,3357,3418,3411,2809,1,0,2.520998,2.614212454212454,2.7052747252747253,2.7544322344322345,2.748791208791209,2.263663003663004
2.5203539999999998,2522,2521998,3174,3401,3437,3442,2949,1,0,2.521998,2.557802197802198,2.740732600732601,2.7697435897435896,2.7737728937728936,2.3764835164835163
2.521364,2523,2522998,3021,3458,3460,3474,3130,1,0,2.522998,2.4345054945054945,2.7866666666666666,2.788278388278388,2.7995604395604397,2.5223443223443223
2.522331,2524,2523998,2893,3486,3470,3491,3218,1,0,2.523998,2.331355311355311,2.809230769230769,2.796336996336996,2.813260073260073,2.5932600732600735
2.5233659999999998,2525,2524998,2778,3502,3476,3502,3268,1,0,2.524998,2.238681318681319,2.8221245421245422,2.801172161172161,2.8221245421245422,2.6335531135531136
2.524368,2526,2525998,2915,3470,3460,3477,3195,1,0,2.525998,2.349084249084249,2.796336996336996,2.788278388278388,2.801978021978022,2.574725274725275
2.525365,2527,2526998,3104,3421,3438,3444,3048,1,0,2.526998,2.501391941391941,2.756849816849817,2.7705494505494506,2.7753846153846156,2.456263736263736
2.5263619999999998,2528,2527998,3192,3385,3426,3423,2921,1,0,2.527998,2.5723076923076924,2.727838827838828,2.760879120879121,2.7584615384615385,2.3539194139194137
2.527397,2529,2528998,3244,3359,3417,3408,2809,1,0,2.528998,2.614212454212454,2.706886446886447,2.7536263736263735,2.7463736263736265,2.263663003663004
2.528656,2530,2529998,3176,3401,3438,3439,2950,1,0,2.529998,2.5594139194139194,2.740732600732601,2.7705494505494506,2.7713553113553115,2.3772893772893773
2.529451,2531,2530998,3022,3457,3459,3474,3130,1,0,2.530998,2.4353113553113555,2.7858608058608056,2.7874725274725276,2.7995604395604397,2.5223443223443223
2.53042,2532,2531998,2894,3485,3470,3491,3217,1,0,2.531998,2.332161172161172,2.808424908424908,2.796336996336996,2.813260073260073,2.5924542124542125
2.531362,2533,2532998,2776,3504,3476,3491,3269,1,0,2.532998,2.237069597069597,2.8237362637362637,2.801172161172161,2.813260073260073,2.634358974358974
2.532363,2534,2533998,2914,3474,3459,3478,3196,1,0,2.533998,2.348278388278388,2.7995604395604397,2.7874725274725276,2.8027838827838827,2.5755311355311354
2.5333769999999998,2535,2534998,3102,3420,3437,3444,3047,1,0,2.534998,2.4997802197802197,2.756043956043956,2.7697435897435896,2.7753846153846156,2.4554578754578755
2.534326,2536,2535998,3191,3385,3426,3422,2920,1,0,2.535998,2.5715018315018314,2.727838827838828,2.760879120879121,2.7576556776556775,2.353113553113553
2.535323,2537,2536998,3243,3360,3417,3409,2809,1,0,2.536998,2.6134065934065935,2.707692307692308,2.7536263736263735,2.747179487179487,2.263663003663004
2.53635,2538,2537998,3173,3401,3437,3438,2949,1,0,2.537998,2.556996336996337,2.740732600732601,2.7697435897435896,2.7705494505494506,2.3764835164835163
2.537339,2539,2538998,3020,3459,3459,3474,3131,1,0,2.538998,2.4336996336996335,2.7874725274725276,2.7874725274725276,2.7995604395604397,2.5231501831501832
2.538329,2540,2539998,2892,3486,3469,3491,3217,1,0,2.539998,2.3305494505494506,2.809230769230769,2.7955311355311356,2.813260073260073,2.5924542124542125
2.539323,2541,2540998,2779,3504,3476,3502,3267,1,0,2.540998,2.2394871794871793,2.8237362637362637,2.801172161172161,2.8221245421245422,2.6327472527472526
2.540348,2542,2541998,2914,3473,3460,3478,3194,1,0,2.541998,2.348278388278388,2.7987545787545787,2.788278388278388,2.8027838827838827,2.573919413919414
2.5413259999999998,2543,2542998,3105,3420,3438,3443,3050,1,0,2.542998,2.502197802197802,2.756043956043956,2.7705494505494506,2.7745787545787546,2.457875457875458
2.542326,2544,2543998,3191,3386,3427,3422,2922,1,0,2.543998,2.5715018315018314,2.7286446886446885,2.7616849816849816,2.7576556776556775,2.3547252747252747
2.543323,2545,2544998,3243,3358,3418,3408,2808,1,0,2.544998,2.6134065934065935,2.706080586080586,2.7544322344322345,2.7463736263736265,2.262857142857143
2.544325,2546,2545998,3174,3401,3437,3438,2949,1,0,2.545998,2.557802197802198,2.740732600732601,2.7697435897435896,2.7705494505494506,2.3764835164835163
2.545365,2547,2546998,3022,3458,3459,3474,3130,1,0,2.546998,2.4353113553113555,2.7866666666666666,2.7874725274725276,2.7995604395604397,2.5223443223443223
2.546363,2548,2547998,2893,3485,3469,3491,3218,1,0,2.547998,2.331355311355311,2.808424908424908,2.7955311355311356,2.813260073260073,2.5932600732600735
